smtcomp_52.smt2,False,True,timeout,1260.338142633438
smtcomp_53.smt2,False,True,timeout,1260.47945022583
smtcomp_67.smt2,False,True,timeout,1260.8682570457458
smtcomp_69.smt2,False,True,timeout,1261.736228942871
smtcomp_257.smt2,False,True,timeout,1261.1046953201294
0084-labyrinth-17-0.smt2,False,True,timeout,1268.7804164886477
0110-labyrinth-16-0.smt2,False,True,timeout,1265.233891248703
0150-labyrinth-16-0.smt2,False,True,timeout,1266.4646508693695
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2,False,True,timeout,1261.744445323944
GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2,False,True,timeout,1261.8113944530487
